prayer,date_local,time_local,utc_offset,lat,lng,elevation_m,source,notes
isha,2012-10-23,21:01:42,2,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.62,solar_dep=19.47deg,inflection_method"
fajr,2012-10-24,07:02:19,2,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.97,solar_dep=18.41deg,inflection_method"
isha,2012-10-24,20:53:38,2,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.96,solar_dep=18.18deg,inflection_method"
fajr,2012-10-25,07:02:17,2,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.18,solar_dep=18.61deg,inflection_method"
isha,2012-10-25,20:51:47,2,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.34,solar_dep=18.06deg,inflection_method"
fajr,2012-10-26,06:58:13,2,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.53,solar_dep=19.58deg,inflection_method"
isha,2012-10-26,20:54:32,2,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.20,solar_dep=18.82deg,inflection_method"
fajr,2012-10-27,06:58:26,2,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.18,solar_dep=19.73deg,inflection_method"
isha,2012-10-27,20:49:45,2,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.57,solar_dep=18.13deg,inflection_method"
fajr,2012-10-28,07:07:39,2,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=18.23,solar_dep=18.17deg,inflection_method"
isha,2012-10-28,20:48:59,2,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.56,solar_dep=18.21deg,inflection_method"
fajr,2012-10-29,07:05:07,2,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.96,solar_dep=18.85deg,inflection_method"
isha,2012-10-29,20:47:19,2,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.82,solar_dep=18.11deg,inflection_method"
fajr,2012-10-30,07:10:19,2,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.46,solar_dep=18.05deg,inflection_method"
isha,2012-10-30,20:51:37,2,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.88,solar_dep=19.14deg,inflection_method"
fajr,2012-10-31,07:05:31,2,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.96,solar_dep=19.16deg,inflection_method"
isha,2012-10-31,20:44:49,2,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.63,solar_dep=18.05deg,inflection_method"
fajr,2012-11-01,06:06:39,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.73,solar_dep=19.13deg,inflection_method"
isha,2012-11-01,19:44:30,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.51,solar_dep=18.19deg,inflection_method"
fajr,2012-11-02,19:42:38,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.15,solar_dep=18.04deg,inflection_method"
isha,2012-11-02,19:47:39,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.59,solar_dep=18.99deg,inflection_method"
fajr,2012-11-03,19:41:38,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.62,solar_dep=18.04deg,inflection_method"
isha,2012-11-03,19:49:38,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.73,solar_dep=19.56deg,inflection_method"
fajr,2012-11-04,06:10:00,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.30,solar_dep=19.08deg,inflection_method"
isha,2012-11-04,19:41:34,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.39,solar_dep=18.21deg,inflection_method"
fajr,2012-11-05,06:07:00,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.60,solar_dep=19.84deg,inflection_method"
isha,2012-11-05,19:40:23,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.05,solar_dep=18.17deg,inflection_method"
fajr,2012-11-06,06:09:02,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.49,solar_dep=19.64deg,inflection_method"
isha,2012-11-06,19:39:42,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.66,solar_dep=18.21deg,inflection_method"
fajr,2012-11-07,06:12:46,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.98,solar_dep=19.13deg,inflection_method"
isha,2012-11-07,19:38:03,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.20,solar_dep=18.07deg,inflection_method"
fajr,2012-11-08,06:10:43,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.58,solar_dep=19.71deg,inflection_method"
isha,2012-11-08,19:37:34,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.44,solar_dep=18.14deg,inflection_method"
fajr,2012-11-09,06:14:31,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.78,solar_dep=19.18deg,inflection_method"
isha,2012-11-09,19:36:47,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.64,solar_dep=18.15deg,inflection_method"
fajr,2012-11-10,06:17:42,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.31,solar_dep=18.77deg,inflection_method"
isha,2012-11-10,19:35:58,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.64,solar_dep=18.14deg,inflection_method"
fajr,2012-11-11,06:13:53,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.71,solar_dep=19.68deg,inflection_method"
isha,2012-11-11,19:44:10,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.93,solar_dep=19.84deg,inflection_method"
fajr,2012-11-12,19:34:12,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.41,solar_dep=18.10deg,inflection_method"
isha,2012-11-12,19:36:12,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.56,solar_dep=18.47deg,inflection_method"
fajr,2012-11-13,06:17:52,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=18.16,solar_dep=19.30deg,inflection_method"
isha,2012-11-13,19:33:08,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.52,solar_dep=18.03deg,inflection_method"
fajr,2012-11-14,06:19:48,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.95,solar_dep=19.13deg,inflection_method"
isha,2012-11-14,19:33:04,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.73,solar_dep=18.14deg,inflection_method"
fajr,2012-11-15,06:24:45,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.29,solar_dep=18.38deg,inflection_method"
isha,2012-11-15,19:32:23,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.25,solar_dep=18.14deg,inflection_method"
fajr,2012-11-16,19:31:36,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.63,solar_dep=18.10deg,inflection_method"
isha,2012-11-16,19:37:37,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.62,solar_dep=19.23deg,inflection_method"
fajr,2012-11-17,19:30:42,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.56,solar_dep=18.04deg,inflection_method"
isha,2012-11-17,19:35:42,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.66,solar_dep=18.98deg,inflection_method"
fajr,2012-11-18,06:27:27,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.87,solar_dep=18.43deg,inflection_method"
isha,2012-11-18,19:32:33,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.70,solar_dep=18.49deg,inflection_method"
fajr,2012-11-19,06:26:22,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.96,solar_dep=18.82deg,inflection_method"
isha,2012-11-19,19:29:57,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.66,solar_dep=18.10deg,inflection_method"
fajr,2012-11-20,06:29:39,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.11,solar_dep=18.38deg,inflection_method"
isha,2012-11-20,19:36:01,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.39,solar_dep=19.33deg,inflection_method"
fajr,2012-11-21,06:29:01,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.51,solar_dep=18.68deg,inflection_method"
isha,2012-11-21,19:37:58,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.30,solar_dep=19.78deg,inflection_method"
fajr,2012-11-22,06:24:44,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.69,solar_dep=19.66deg,inflection_method"
isha,2012-11-22,19:36:50,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.20,solar_dep=19.64deg,inflection_method"
fajr,2012-11-23,06:26:16,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.66,solar_dep=19.55deg,inflection_method"
isha,2012-11-23,19:28:02,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.24,solar_dep=18.07deg,inflection_method"
fajr,2012-11-24,06:28:27,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.08,solar_dep=19.32deg,inflection_method"
isha,2012-11-24,19:27:58,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.63,solar_dep=18.13deg,inflection_method"
fajr,2012-11-25,19:27:16,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.03,solar_dep=18.06deg,inflection_method"
isha,2012-11-25,19:30:17,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.34,solar_dep=18.62deg,inflection_method"
fajr,2012-11-26,06:29:15,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.11,solar_dep=19.52deg,inflection_method"
isha,2012-11-26,19:29:03,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.61,solar_dep=18.44deg,inflection_method"
fajr,2012-11-27,06:36:47,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.09,solar_dep=18.29deg,inflection_method"
isha,2012-11-27,19:27:12,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.48,solar_dep=18.14deg,inflection_method"
fajr,2012-11-28,06:34:19,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.83,solar_dep=18.91deg,inflection_method"
isha,2012-11-28,19:26:49,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.61,solar_dep=18.11deg,inflection_method"
fajr,2012-11-29,19:26:08,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.82,solar_dep=18.02deg,inflection_method"
isha,2012-11-29,19:32:08,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.01,solar_dep=19.13deg,inflection_method"
fajr,2012-11-30,06:32:50,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.67,solar_dep=19.52deg,inflection_method"
isha,2012-11-30,19:26:17,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.41,solar_dep=18.08deg,inflection_method"
fajr,2012-12-01,06:38:59,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.96,solar_dep=18.54deg,inflection_method"
isha,2012-12-01,19:26:23,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.71,solar_dep=18.12deg,inflection_method"
fajr,2012-12-02,06:35:04,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.84,solar_dep=19.43deg,inflection_method"
isha,2012-12-02,19:26:30,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.83,solar_dep=18.16deg,inflection_method"
fajr,2012-12-03,19:25:41,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.25,solar_dep=18.02deg,inflection_method"
isha,2012-12-03,19:26:42,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.61,solar_dep=18.20deg,inflection_method"
fajr,2012-12-04,06:40:24,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.76,solar_dep=18.75deg,inflection_method"
isha,2012-12-04,19:26:47,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.13,solar_dep=18.22deg,inflection_method"
fajr,2012-12-05,19:25:47,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.62,solar_dep=18.04deg,inflection_method"
isha,2012-12-05,19:32:47,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.61,solar_dep=19.33deg,inflection_method"
fajr,2012-12-06,19:25:53,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.41,solar_dep=18.05deg,inflection_method"
isha,2012-12-06,19:35:54,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.20,solar_dep=19.90deg,inflection_method"
fajr,2012-12-07,06:39:35,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.27,solar_dep=19.35deg,inflection_method"
isha,2012-12-07,19:31:43,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.62,solar_dep=19.11deg,inflection_method"
fajr,2012-12-08,06:41:12,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.45,solar_dep=19.20deg,inflection_method"
isha,2012-12-08,19:26:44,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.76,solar_dep=18.17deg,inflection_method"
fajr,2012-12-09,06:41:13,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=18.22,solar_dep=19.34deg,inflection_method"
isha,2012-12-09,19:27:01,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.88,solar_dep=18.20deg,inflection_method"
fajr,2012-12-10,06:45:21,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.74,solar_dep=18.71deg,inflection_method"
isha,2012-12-10,19:27:08,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.21,solar_dep=18.19deg,inflection_method"
fajr,2012-12-11,06:48:40,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=18.21,solar_dep=18.24deg,inflection_method"
isha,2012-12-11,19:27:02,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.77,solar_dep=18.13deg,inflection_method"
fajr,2012-12-12,06:45:33,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.20,solar_dep=18.94deg,inflection_method"
isha,2012-12-12,19:26:49,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.66,solar_dep=18.05deg,inflection_method"
fajr,2012-12-13,06:44:20,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.19,solar_dep=19.29deg,inflection_method"
isha,2012-12-13,19:27:41,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.36,solar_dep=18.16deg,inflection_method"
fajr,2012-12-14,06:46:12,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.06,solar_dep=19.08deg,inflection_method"
isha,2012-12-14,19:28:06,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.32,solar_dep=18.18deg,inflection_method"
isha,2012-12-17,19:31:44,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.45,solar_dep=18.65deg,inflection_method"
fajr,2012-12-18,06:46:14,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.20,solar_dep=19.53deg,inflection_method"
isha,2012-12-18,19:37:11,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.03,solar_dep=19.58deg,inflection_method"
fajr,2012-12-19,06:53:41,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.22,solar_dep=18.26deg,inflection_method"
isha,2012-12-19,19:30:58,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.11,solar_dep=18.35deg,inflection_method"
fajr,2012-12-20,06:50:30,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.11,solar_dep=18.94deg,inflection_method"
isha,2012-12-20,19:29:49,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.52,solar_dep=18.06deg,inflection_method"
fajr,2012-12-21,06:55:22,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.18,solar_dep=18.15deg,inflection_method"
isha,2012-12-21,19:36:41,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.87,solar_dep=19.23deg,inflection_method"
fajr,2012-12-22,19:30:56,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.74,solar_dep=18.08deg,inflection_method"
isha,2012-12-22,19:37:58,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.69,solar_dep=19.37deg,inflection_method"
isha,2012-12-23,19:41:44,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.08,solar_dep=19.96deg,inflection_method"
fajr,2012-12-24,06:52:13,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.20,solar_dep=18.98deg,inflection_method"
isha,2012-12-24,19:32:05,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.11,solar_dep=18.08deg,inflection_method"
fajr,2012-12-25,06:50:36,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=15.60,solar_dep=19.35deg,inflection_method"
isha,2012-12-25,19:32:55,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=14.64,solar_dep=18.13deg,inflection_method"
isha,2012-12-26,19:36:07,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.46,solar_dep=18.60deg,inflection_method"
fajr,2012-12-27,06:49:37,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.96,solar_dep=19.67deg,inflection_method"
isha,2012-12-27,19:33:53,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.40,solar_dep=18.08deg,inflection_method"
fajr,2012-12-28,06:54:25,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.71,solar_dep=18.85deg,inflection_method"
isha,2012-12-28,19:36:42,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.44,solar_dep=18.47deg,inflection_method"
fajr,2012-12-29,06:54:12,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.57,solar_dep=18.94deg,inflection_method"
isha,2012-12-29,19:44:10,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=17.39,solar_dep=19.72deg,inflection_method"
fajr,2012-12-30,06:50:37,1,40.4189,-3.6919,650.0,Madrid_SQM_evol_UCM_Zenodo4633001,"sqm_msas=16.63,solar_dep=19.65deg,inflection_method"
